dataset,balancing_method,scaler_type,model,model_label,F1_Score,Precision,Recall,Exactitud,Error,ROC_AUC,PR_AUC,training_time_seconds,TP,TN,FP,FN,P,N,Total,TP_Rate,FP_Rate,Sensibilidad,Especificidad,Accuracy_sklearn,classification_report,confusion_matrix,best_hyperparameters,timestamp
hbase-0.94.0,csbboost,standard,svm,SVM,0.4327485380116959,0.29133858267716534,0.8409090909090909,0.5424528301886793,0.45754716981132076,0.7420183982683983,0.43051744237985656,0.010784,37,78,90,7,44,168,212,0.8409090909090909,0.5357142857142857,0.8409090909090909,0.4642857142857143,0.5424528301886793,"{""No-Buggy"": {""precision"": 0.9176470588235294, ""recall"": 0.4642857142857143, ""f1-score"": 0.616600790513834, ""support"": 168.0}, ""Buggy"": {""precision"": 0.29133858267716534, ""recall"": 0.8409090909090909, ""f1-score"": 0.4327485380116959, ""support"": 44.0}, ""accuracy"": 0.5424528301886793, ""macro avg"": {""precision"": 0.6044928207503474, ""recall"": 0.6525974025974026, ""f1-score"": 0.5246746642627649, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7876585071705104, ""recall"": 0.5424528301886793, ""f1-score"": 0.578442775843579, ""support"": 212.0}}","[[78, 90], [7, 37]]","{""C"": 0.1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:07.626318
hbase-0.94.0,csbboost,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.4329896907216495,0.39622641509433965,0.4772727272727273,0.7405660377358491,0.25943396226415094,0.7453327922077922,0.4642504647472575,0.000798,21,136,32,23,44,168,212,0.4772727272727273,0.19047619047619047,0.4772727272727273,0.8095238095238095,0.7405660377358491,"{""No-Buggy"": {""precision"": 0.8553459119496856, ""recall"": 0.8095238095238095, ""f1-score"": 0.8318042813455657, ""support"": 168.0}, ""Buggy"": {""precision"": 0.39622641509433965, ""recall"": 0.4772727272727273, ""f1-score"": 0.4329896907216495, ""support"": 44.0}, ""accuracy"": 0.7405660377358491, ""macro avg"": {""precision"": 0.6257861635220126, ""recall"": 0.6433982683982684, ""f1-score"": 0.6323969860336076, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.760056959772161, ""recall"": 0.7405660377358491, ""f1-score"": 0.7490314417821113, ""support"": 212.0}}","[[136, 32], [23, 21]]","{""var_smoothing"": 0.0001}",2025-11-28T13:32:07.896505
hbase-0.94.0,csbboost,standard,decision_tree,Árbol de Decisión,0.5714285714285714,0.5531914893617021,0.5909090909090909,0.8160377358490566,0.18396226415094338,0.6647727272727273,0.449134393582822,0.009816,26,147,21,18,44,168,212,0.5909090909090909,0.125,0.5909090909090909,0.875,0.8160377358490566,"{""No-Buggy"": {""precision"": 0.8909090909090909, ""recall"": 0.875, ""f1-score"": 0.8828828828828829, ""support"": 168.0}, ""Buggy"": {""precision"": 0.5531914893617021, ""recall"": 0.5909090909090909, ""f1-score"": 0.5714285714285714, ""support"": 44.0}, ""accuracy"": 0.8160377358490566, ""macro avg"": {""precision"": 0.7220502901353965, ""recall"": 0.7329545454545454, ""f1-score"": 0.7271557271557272, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8208167585124629, ""recall"": 0.8160377358490566, ""f1-score"": 0.8182414220150069, ""support"": 212.0}}","[[147, 21], [18, 26]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",2025-11-28T13:32:08.174618
hbase-0.94.0,csbboost,robust,svm,SVM,0.3783783783783784,0.23595505617977527,0.9545454545454546,0.3490566037735849,0.6509433962264151,0.7164502164502164,0.39813607543548607,0.012473,42,32,136,2,44,168,212,0.9545454545454546,0.8095238095238095,0.9545454545454546,0.19047619047619047,0.3490566037735849,"{""No-Buggy"": {""precision"": 0.9411764705882353, ""recall"": 0.19047619047619047, ""f1-score"": 0.31683168316831684, ""support"": 168.0}, ""Buggy"": {""precision"": 0.23595505617977527, ""recall"": 0.9545454545454546, ""f1-score"": 0.3783783783783784, ""support"": 44.0}, ""accuracy"": 0.3490566037735849, ""macro avg"": {""precision"": 0.5885657633840052, ""recall"": 0.5725108225108225, ""f1-score"": 0.3476050307733476, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7948097619374229, ""recall"": 0.3490566037735849, ""f1-score"": 0.32960552557040507, ""support"": 212.0}}","[[32, 136], [2, 42]]","{""C"": 0.1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:08.468834
hbase-0.94.0,csbboost,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.33992094861660077,0.20574162679425836,0.9772727272727273,0.21226415094339623,0.7877358490566038,0.7068452380952381,0.36803828800223787,0.000807,43,2,166,1,44,168,212,0.9772727272727273,0.9880952380952381,0.9772727272727273,0.011904761904761904,0.21226415094339623,"{""No-Buggy"": {""precision"": 0.6666666666666666, ""recall"": 0.011904761904761904, ""f1-score"": 0.023391812865497075, ""support"": 168.0}, ""Buggy"": {""precision"": 0.20574162679425836, ""recall"": 0.9772727272727273, ""f1-score"": 0.33992094861660077, ""support"": 44.0}, ""accuracy"": 0.21226415094339623, ""macro avg"": {""precision"": 0.4362041467304625, ""recall"": 0.4945887445887446, ""f1-score"": 0.18165638074104892, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.5710029791459782, ""recall"": 0.21226415094339623, ""f1-score"": 0.089086539153462, ""support"": 212.0}}","[[2, 166], [1, 43]]","{""var_smoothing"": 1e-09}",2025-11-28T13:32:08.732082
hbase-0.94.0,csbboost,robust,decision_tree,Árbol de Decisión,0.5777777777777777,0.5652173913043478,0.5909090909090909,0.8207547169811321,0.1792452830188679,0.669439935064935,0.4595952450199323,0.009627,26,148,20,18,44,168,212,0.5909090909090909,0.11904761904761904,0.5909090909090909,0.8809523809523809,0.8207547169811321,"{""No-Buggy"": {""precision"": 0.891566265060241, ""recall"": 0.8809523809523809, ""f1-score"": 0.8862275449101796, ""support"": 168.0}, ""Buggy"": {""precision"": 0.5652173913043478, ""recall"": 0.5909090909090909, ""f1-score"": 0.5777777777777777, ""support"": 44.0}, ""accuracy"": 0.8207547169811321, ""macro avg"": {""precision"": 0.7283918281822943, ""recall"": 0.7359307359307359, ""f1-score"": 0.7320026613439787, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8238334799410933, ""recall"": 0.8207547169811321, ""f1-score"": 0.8222096687128887, ""support"": 212.0}}","[[148, 20], [18, 26]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",2025-11-28T13:32:09.015857
hbase-0.94.0,hcbou,standard,svm,SVM,0.39572192513368987,0.25874125874125875,0.8409090909090909,0.4669811320754717,0.5330188679245284,0.7780032467532467,0.4744749691467578,0.010828,37,62,106,7,44,168,212,0.8409090909090909,0.6309523809523809,0.8409090909090909,0.36904761904761907,0.4669811320754717,"{""No-Buggy"": {""precision"": 0.8985507246376812, ""recall"": 0.36904761904761907, ""f1-score"": 0.5232067510548524, ""support"": 168.0}, ""Buggy"": {""precision"": 0.25874125874125875, ""recall"": 0.8409090909090909, ""f1-score"": 0.39572192513368987, ""support"": 44.0}, ""accuracy"": 0.4669811320754717, ""macro avg"": {""precision"": 0.57864599168947, ""recall"": 0.604978354978355, ""f1-score"": 0.4594643380942711, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.765760080772386, ""recall"": 0.4669811320754717, ""f1-score"": 0.4967476362410262, ""support"": 212.0}}","[[62, 106], [7, 37]]","{""C"": 0.01, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:09.309808
hbase-0.94.0,hcbou,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.5614035087719298,0.45714285714285713,0.7272727272727273,0.7641509433962265,0.2358490566037736,0.7763798701298701,0.4903549086785911,0.000802,32,130,38,12,44,168,212,0.7272727272727273,0.2261904761904762,0.7272727272727273,0.7738095238095238,0.7641509433962265,"{""No-Buggy"": {""precision"": 0.9154929577464789, ""recall"": 0.7738095238095238, ""f1-score"": 0.8387096774193549, ""support"": 168.0}, ""Buggy"": {""precision"": 0.45714285714285713, ""recall"": 0.7272727272727273, ""f1-score"": 0.5614035087719298, ""support"": 44.0}, ""accuracy"": 0.7641509433962265, ""macro avg"": {""precision"": 0.686317907444668, ""recall"": 0.7505411255411256, ""f1-score"": 0.7000565930956424, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.820363691583463, ""recall"": 0.7641509433962265, ""f1-score"": 0.7811555669453609, ""support"": 212.0}}","[[130, 38], [12, 32]]","{""var_smoothing"": 0.0001}",2025-11-28T13:32:09.582064
hbase-0.94.0,hcbou,standard,decision_tree,Árbol de Decisión,0.6153846153846154,0.5333333333333333,0.7272727272727273,0.8113207547169812,0.18867924528301888,0.8098620129870129,0.5663692246140519,0.007984,32,140,28,12,44,168,212,0.7272727272727273,0.16666666666666666,0.7272727272727273,0.8333333333333334,0.8113207547169812,"{""No-Buggy"": {""precision"": 0.9210526315789473, ""recall"": 0.8333333333333334, ""f1-score"": 0.875, ""support"": 168.0}, ""Buggy"": {""precision"": 0.5333333333333333, ""recall"": 0.7272727272727273, ""f1-score"": 0.6153846153846154, ""support"": 44.0}, ""accuracy"": 0.8113207547169812, ""macro avg"": {""precision"": 0.7271929824561403, ""recall"": 0.7803030303030303, ""f1-score"": 0.7451923076923077, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8405825885468388, ""recall"": 0.8113207547169812, ""f1-score"": 0.8211175616835995, ""support"": 212.0}}","[[140, 28], [12, 32]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:32:09.856115
hbase-0.94.0,hcbou,robust,svm,SVM,0.37962962962962965,0.23837209302325582,0.9318181818181818,0.36792452830188677,0.6320754716981132,0.7118506493506492,0.4454347765000659,0.01134,41,37,131,3,44,168,212,0.9318181818181818,0.7797619047619048,0.9318181818181818,0.22023809523809523,0.36792452830188677,"{""No-Buggy"": {""precision"": 0.925, ""recall"": 0.22023809523809523, ""f1-score"": 0.3557692307692308, ""support"": 168.0}, ""Buggy"": {""precision"": 0.23837209302325582, ""recall"": 0.9318181818181818, ""f1-score"": 0.37962962962962965, ""support"": 44.0}, ""accuracy"": 0.36792452830188677, ""macro avg"": {""precision"": 0.5816860465116279, ""recall"": 0.5760281385281385, ""f1-score"": 0.3676994301994302, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.782492321193506, ""recall"": 0.36792452830188677, ""f1-score"": 0.3607213890232759, ""support"": 212.0}}","[[37, 131], [3, 41]]","{""C"": 0.01, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:10.148548
hbase-0.94.0,hcbou,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.34509803921568627,0.20853080568720378,1.0,0.21226415094339623,0.7877358490566038,0.723349567099567,0.3699682417549591,0.000797,44,1,167,0,44,168,212,1.0,0.9940476190476191,1.0,0.005952380952380952,0.21226415094339623,"{""No-Buggy"": {""precision"": 1.0, ""recall"": 0.005952380952380952, ""f1-score"": 0.011834319526627219, ""support"": 168.0}, ""Buggy"": {""precision"": 0.20853080568720378, ""recall"": 1.0, ""f1-score"": 0.34509803921568627, ""support"": 44.0}, ""accuracy"": 0.21226415094339623, ""macro avg"": {""precision"": 0.6042654028436019, ""recall"": 0.5029761904761905, ""f1-score"": 0.17846617937115675, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8357328087275329, ""recall"": 0.21226415094339623, ""f1-score"": 0.08100226134888475, ""support"": 212.0}}","[[1, 167], [0, 44]]","{""var_smoothing"": 1e-09}",2025-11-28T13:32:10.413580
hbase-0.94.0,hcbou,robust,decision_tree,Árbol de Decisión,0.6153846153846154,0.5333333333333333,0.7272727272727273,0.8113207547169812,0.18867924528301888,0.8098620129870129,0.5663692246140519,0.008045,32,140,28,12,44,168,212,0.7272727272727273,0.16666666666666666,0.7272727272727273,0.8333333333333334,0.8113207547169812,"{""No-Buggy"": {""precision"": 0.9210526315789473, ""recall"": 0.8333333333333334, ""f1-score"": 0.875, ""support"": 168.0}, ""Buggy"": {""precision"": 0.5333333333333333, ""recall"": 0.7272727272727273, ""f1-score"": 0.6153846153846154, ""support"": 44.0}, ""accuracy"": 0.8113207547169812, ""macro avg"": {""precision"": 0.7271929824561403, ""recall"": 0.7803030303030303, ""f1-score"": 0.7451923076923077, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8405825885468388, ""recall"": 0.8113207547169812, ""f1-score"": 0.8211175616835995, ""support"": 212.0}}","[[140, 28], [12, 32]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:32:10.694189
hbase-0.94.0,smote,standard,svm,SVM,0.40437158469945356,0.26618705035971224,0.8409090909090909,0.4858490566037736,0.5141509433962265,0.7619047619047619,0.47666544755381307,0.011148,37,66,102,7,44,168,212,0.8409090909090909,0.6071428571428571,0.8409090909090909,0.39285714285714285,0.4858490566037736,"{""No-Buggy"": {""precision"": 0.9041095890410958, ""recall"": 0.39285714285714285, ""f1-score"": 0.5477178423236515, ""support"": 168.0}, ""Buggy"": {""precision"": 0.26618705035971224, ""recall"": 0.8409090909090909, ""f1-score"": 0.40437158469945356, ""support"": 44.0}, ""accuracy"": 0.4858490566037736, ""macro avg"": {""precision"": 0.585148319700404, ""recall"": 0.6168831168831169, ""f1-score"": 0.47604471351155253, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7717105715789219, ""recall"": 0.4858490566037736, ""f1-score"": 0.5179667322507048, ""support"": 212.0}}","[[66, 102], [7, 37]]","{""C"": 0.01, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:10.988149
hbase-0.94.0,smote,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.7547169811320755,0.24528301886792453,0.7504734848484849,0.4782409515126911,0.000806,20,140,28,24,44,168,212,0.45454545454545453,0.16666666666666666,0.45454545454545453,0.8333333333333334,0.7547169811320755,"{""No-Buggy"": {""precision"": 0.8536585365853658, ""recall"": 0.8333333333333334, ""f1-score"": 0.8433734939759037, ""support"": 168.0}, ""Buggy"": {""precision"": 0.4166666666666667, ""recall"": 0.45454545454545453, ""f1-score"": 0.43478260869565216, ""support"": 44.0}, ""accuracy"": 0.7547169811320755, ""macro avg"": {""precision"": 0.6351626016260162, ""recall"": 0.6439393939393939, ""f1-score"": 0.6390780513357779, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.762962110753183, ""recall"": 0.7547169811320755, ""f1-score"": 0.7585716121252853, ""support"": 212.0}}","[[140, 28], [24, 20]]","{""var_smoothing"": 0.0001}",2025-11-28T13:32:11.254530
hbase-0.94.0,smote,standard,decision_tree,Árbol de Decisión,0.6111111111111112,0.515625,0.75,0.8018867924528302,0.19811320754716982,0.7755681818181819,0.6596082557783509,0.007298,33,137,31,11,44,168,212,0.75,0.18452380952380953,0.75,0.8154761904761905,0.8018867924528302,"{""No-Buggy"": {""precision"": 0.9256756756756757, ""recall"": 0.8154761904761905, ""f1-score"": 0.8670886075949367, ""support"": 168.0}, ""Buggy"": {""precision"": 0.515625, ""recall"": 0.75, ""f1-score"": 0.6111111111111112, ""support"": 44.0}, ""accuracy"": 0.8018867924528302, ""macro avg"": {""precision"": 0.7206503378378378, ""recall"": 0.7827380952380952, ""f1-score"": 0.7390998593530239, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8405708184599694, ""recall"": 0.8018867924528302, ""f1-score"": 0.8139612026643314, ""support"": 212.0}}","[[137, 31], [11, 33]]","{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:32:11.532729
hbase-0.94.0,smote,robust,svm,SVM,0.3867924528301887,0.24404761904761904,0.9318181818181818,0.3867924528301887,0.6132075471698113,0.7221996753246753,0.4589762362509314,0.011757,41,41,127,3,44,168,212,0.9318181818181818,0.7559523809523809,0.9318181818181818,0.24404761904761904,0.3867924528301887,"{""No-Buggy"": {""precision"": 0.9318181818181818, ""recall"": 0.24404761904761904, ""f1-score"": 0.3867924528301887, ""support"": 168.0}, ""Buggy"": {""precision"": 0.24404761904761904, ""recall"": 0.9318181818181818, ""f1-score"": 0.3867924528301887, ""support"": 44.0}, ""accuracy"": 0.3867924528301887, ""macro avg"": {""precision"": 0.5879329004329004, ""recall"": 0.5879329004329004, ""f1-score"": 0.3867924528301887, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7890733480356121, ""recall"": 0.3867924528301887, ""f1-score"": 0.3867924528301887, ""support"": 212.0}}","[[41, 127], [3, 41]]","{""C"": 0.01, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:32:11.882424
hbase-0.94.0,smote,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.34509803921568627,0.20853080568720378,1.0,0.21226415094339623,0.7877358490566038,0.7165854978354979,0.36315422593254537,0.000815,44,1,167,0,44,168,212,1.0,0.9940476190476191,1.0,0.005952380952380952,0.21226415094339623,"{""No-Buggy"": {""precision"": 1.0, ""recall"": 0.005952380952380952, ""f1-score"": 0.011834319526627219, ""support"": 168.0}, ""Buggy"": {""precision"": 0.20853080568720378, ""recall"": 1.0, ""f1-score"": 0.34509803921568627, ""support"": 44.0}, ""accuracy"": 0.21226415094339623, ""macro avg"": {""precision"": 0.6042654028436019, ""recall"": 0.5029761904761905, ""f1-score"": 0.17846617937115675, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8357328087275329, ""recall"": 0.21226415094339623, ""f1-score"": 0.08100226134888475, ""support"": 212.0}}","[[1, 167], [0, 44]]","{""var_smoothing"": 1e-09}",2025-11-28T13:32:12.147381
hbase-0.94.0,smote,robust,decision_tree,Árbol de Decisión,0.6111111111111112,0.515625,0.75,0.8018867924528302,0.19811320754716982,0.7755681818181819,0.6596082557783509,0.007423,33,137,31,11,44,168,212,0.75,0.18452380952380953,0.75,0.8154761904761905,0.8018867924528302,"{""No-Buggy"": {""precision"": 0.9256756756756757, ""recall"": 0.8154761904761905, ""f1-score"": 0.8670886075949367, ""support"": 168.0}, ""Buggy"": {""precision"": 0.515625, ""recall"": 0.75, ""f1-score"": 0.6111111111111112, ""support"": 44.0}, ""accuracy"": 0.8018867924528302, ""macro avg"": {""precision"": 0.7206503378378378, ""recall"": 0.7827380952380952, ""f1-score"": 0.7390998593530239, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8405708184599694, ""recall"": 0.8018867924528302, ""f1-score"": 0.8139612026643314, ""support"": 212.0}}","[[137, 31], [11, 33]]","{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:32:12.428498
hive-0.9.0,unbalanced,standard,svm,SVM,0.5346534653465347,0.6136363636363636,0.47368421052631576,0.8345070422535211,0.16549295774647887,0.7656696808099543,0.5420742085308412,0.023029,27,210,17,30,57,227,284,0.47368421052631576,0.07488986784140969,0.47368421052631576,0.9251101321585903,0.8345070422535211,"{""No-Buggy"": {""precision"": 0.875, ""recall"": 0.9251101321585903, ""f1-score"": 0.8993576017130621, ""support"": 227.0}, ""Buggy"": {""precision"": 0.6136363636363636, ""recall"": 0.47368421052631576, ""f1-score"": 0.5346534653465347, ""support"": 57.0}, ""accuracy"": 0.8345070422535211, ""macro avg"": {""precision"": 0.7443181818181819, ""recall"": 0.699397171342453, ""f1-score"": 0.7170055335297985, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8225432138284251, ""recall"": 0.8345070422535211, ""f1-score"": 0.8261599405409069, ""support"": 284.0}}","[[210, 17], [30, 27]]","{""C"": 1000, ""gamma"": 0.01, ""kernel"": ""rbf""}",2025-11-28T13:33:10.763914
hive-0.9.0,unbalanced,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.38961038961038963,0.75,0.2631578947368421,0.8345070422535211,0.16549295774647887,0.7937243991034856,0.5752960672757202,0.000828,15,222,5,42,57,227,284,0.2631578947368421,0.022026431718061675,0.2631578947368421,0.9779735682819384,0.8345070422535211,"{""No-Buggy"": {""precision"": 0.8409090909090909, ""recall"": 0.9779735682819384, ""f1-score"": 0.9042769857433809, ""support"": 227.0}, ""Buggy"": {""precision"": 0.75, ""recall"": 0.2631578947368421, ""f1-score"": 0.38961038961038963, ""support"": 57.0}, ""accuracy"": 0.8345070422535211, ""macro avg"": {""precision"": 0.7954545454545454, ""recall"": 0.6205657315093902, ""f1-score"": 0.6469436876768853, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8226632522407171, ""recall"": 0.8345070422535211, ""f1-score"": 0.8009812252519002, ""support"": 284.0}}","[[222, 5], [42, 15]]","{""var_smoothing"": 1e-05}",2025-11-28T13:33:11.044283
hive-0.9.0,unbalanced,standard,decision_tree,Árbol de Decisión,0.6326530612244898,0.7560975609756098,0.543859649122807,0.8732394366197183,0.1267605633802817,0.8635134090733442,0.6851953579284114,0.00792,31,217,10,26,57,227,284,0.543859649122807,0.04405286343612335,0.543859649122807,0.9559471365638766,0.8732394366197183,"{""No-Buggy"": {""precision"": 0.8930041152263375, ""recall"": 0.9559471365638766, ""f1-score"": 0.9234042553191489, ""support"": 227.0}, ""Buggy"": {""precision"": 0.7560975609756098, ""recall"": 0.543859649122807, ""f1-score"": 0.6326530612244898, ""support"": 57.0}, ""accuracy"": 0.8732394366197183, ""macro avg"": {""precision"": 0.8245508381009736, ""recall"": 0.7499033928433418, ""f1-score"": 0.7780286582718194, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8655263913098182, ""recall"": 0.8732394366197183, ""f1-score"": 0.8650492621381786, ""support"": 284.0}}","[[217, 10], [26, 31]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:33:11.323018
hive-0.9.0,unbalanced,robust,svm,SVM,0.28923076923076924,0.17537313432835822,0.8245614035087719,0.18661971830985916,0.8133802816901409,0.4561403508771929,0.25209441093052376,0.02315,47,6,221,10,57,227,284,0.8245614035087719,0.973568281938326,0.8245614035087719,0.02643171806167401,0.18661971830985916,"{""No-Buggy"": {""precision"": 0.375, ""recall"": 0.02643171806167401, ""f1-score"": 0.04938271604938271, ""support"": 227.0}, ""Buggy"": {""precision"": 0.17537313432835822, ""recall"": 0.8245614035087719, ""f1-score"": 0.28923076923076924, ""support"": 57.0}, ""accuracy"": 0.18661971830985916, ""macro avg"": {""precision"": 0.2751865671641791, ""recall"": 0.42549656078522297, ""f1-score"": 0.16930674264007597, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.3349340445659029, ""recall"": 0.18661971830985916, ""f1-score"": 0.09752123376536523, ""support"": 284.0}}","[[6, 221], [10, 47]]","{""C"": 10, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:33:11.624379
hive-0.9.0,unbalanced,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.208955223880597,0.7,0.12280701754385964,0.8133802816901409,0.18661971830985916,0.7779581111368729,0.5297775745004153,0.000852,7,224,3,50,57,227,284,0.12280701754385964,0.013215859030837005,0.12280701754385964,0.986784140969163,0.8133802816901409,"{""No-Buggy"": {""precision"": 0.8175182481751825, ""recall"": 0.986784140969163, ""f1-score"": 0.8942115768463074, ""support"": 227.0}, ""Buggy"": {""precision"": 0.7, ""recall"": 0.12280701754385964, ""f1-score"": 0.208955223880597, ""support"": 57.0}, ""accuracy"": 0.8133802816901409, ""macro avg"": {""precision"": 0.7587591240875913, ""recall"": 0.5547955792565114, ""f1-score"": 0.5515834003634522, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.7939318392104452, ""recall"": 0.8133802816901409, ""f1-score"": 0.7566777313567107, ""support"": 284.0}}","[[224, 3], [50, 7]]","{""var_smoothing"": 1e-09}",2025-11-28T13:33:11.894938
hive-0.9.0,unbalanced,robust,decision_tree,Árbol de Decisión,0.6326530612244898,0.7560975609756098,0.543859649122807,0.8732394366197183,0.1267605633802817,0.8635134090733442,0.6851953579284114,0.007699,31,217,10,26,57,227,284,0.543859649122807,0.04405286343612335,0.543859649122807,0.9559471365638766,0.8732394366197183,"{""No-Buggy"": {""precision"": 0.8930041152263375, ""recall"": 0.9559471365638766, ""f1-score"": 0.9234042553191489, ""support"": 227.0}, ""Buggy"": {""precision"": 0.7560975609756098, ""recall"": 0.543859649122807, ""f1-score"": 0.6326530612244898, ""support"": 57.0}, ""accuracy"": 0.8732394366197183, ""macro avg"": {""precision"": 0.8245508381009736, ""recall"": 0.7499033928433418, ""f1-score"": 0.7780286582718194, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8655263913098182, ""recall"": 0.8732394366197183, ""f1-score"": 0.8650492621381786, ""support"": 284.0}}","[[217, 10], [26, 31]]","{""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:33:12.179117
hive-0.9.0,csbboost,standard,svm,SVM,0.4388185654008439,0.28888888888888886,0.9122807017543859,0.5316901408450704,0.46830985915492956,0.8257593322513331,0.587041920034162,0.020905,52,99,128,5,57,227,284,0.9122807017543859,0.5638766519823789,0.9122807017543859,0.43612334801762115,0.5316901408450704,"{""No-Buggy"": {""precision"": 0.9519230769230769, ""recall"": 0.43612334801762115, ""f1-score"": 0.5981873111782477, ""support"": 227.0}, ""Buggy"": {""precision"": 0.28888888888888886, ""recall"": 0.9122807017543859, ""f1-score"": 0.4388185654008439, ""support"": 57.0}, ""accuracy"": 0.5316901408450704, ""macro avg"": {""precision"": 0.6204059829059829, ""recall"": 0.6742020248860036, ""f1-score"": 0.5185029382895459, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8188493138317082, ""recall"": 0.5316901408450704, ""f1-score"": 0.5662013305116561, ""support"": 284.0}}","[[99, 128], [5, 52]]","{""C"": 0.1, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:33:12.499278
hive-0.9.0,csbboost,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.379746835443038,0.6818181818181818,0.2631578947368421,0.8274647887323944,0.17253521126760563,0.7922559703222813,0.5711009058131569,0.000844,15,220,7,42,57,227,284,0.2631578947368421,0.030837004405286344,0.2631578947368421,0.9691629955947136,0.8274647887323944,"{""No-Buggy"": {""precision"": 0.8396946564885496, ""recall"": 0.9691629955947136, ""f1-score"": 0.8997955010224948, ""support"": 227.0}, ""Buggy"": {""precision"": 0.6818181818181818, ""recall"": 0.2631578947368421, ""f1-score"": 0.379746835443038, ""support"": 57.0}, ""accuracy"": 0.8274647887323944, ""macro avg"": {""precision"": 0.7607564191533657, ""recall"": 0.6161604451657778, ""f1-score"": 0.6397711682327665, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8080081809385109, ""recall"": 0.8274647887323944, ""f1-score"": 0.7954195364519699, ""support"": 284.0}}","[[220, 7], [42, 15]]","{""var_smoothing"": 0.0001}",2025-11-28T13:33:12.768517
